p16313coll37	Mesoamerican Painted Manuscripts at the Latin American Library	<p>The Latin American Library at Tulane University is home to one of the premier collections of original Mexican pictorial manuscripts found within the United States. These treasures, along with extensive holdings of rare books, other original manuscript collections, comprehensive holdings of facsimile editions of other codices, and other scholarly research materials and primary sources, distinguish it as one of the world’s foremost collections for the study of Mesoamerican writing systems and painted manuscripts, pre-Columbian culture, and early Colonial Mexican history and society.</p><p> </p><p>The digital collection, Mesoamerican Painted Manuscripts at the Latin American Library, presents images of the Library’s holdings of original and rare copies of Mexican manuscripts painted in the native pictorial tradition. They are painted on a variety of materials such as animal hide, maguey, amate or fig bark paper, linen, and European paper; their content dates to the early contact period (A.D. 1500 to 1700). The texts collected here represent a variety of themes: Aztec history and migrations, land claims and grants, property holdings, census data, fiscal and tribute accounts, and royal Mixtec genealogies.</p><p> </p><p>The early Contact period in Mexico was a time of rapid culture change, loss, and transformation during which much of pre-Columbian culture, particularly the arts, ideology, language, and religion, meshed with that of the Spanish colonists and the Roman Catholic clergy. The scribal tradition and writing systems of indigenous Mesoamerican civilizations also persisted and became amalgamated with the European scribal arts implanted along with the rest of Spanish colonial society.</p><p> </p><p>Prior to contact, Mesoamerican scribes were highly skilled intellectuals, craftsmen, and priests, who were literate and likely multilingual. Examples of their work that have survived from this period show that they were very adept at learning new languages and scripts, writing conventions, and meeting the distinct demands of a Western colonial society for secular written documents. The painted manuscripts in the Latin American Library’s collection presented here in digital form represent important dimensions of this syncretic process.</p><p> </p><p>La Biblioteca Latinoamericana de Tulane alberga una de las colecciones de manuscritos pictográficos originales mexicanos más importantes de los Estados Unidos. Estos tesoros, aunados a una notable colección de impresos raros y curiosos, manuscritos coloniales originales, ediciones facsimilares de otros códices, y otras fuentes primarias y secundarias hacen de esta colección una de las más significativas del mundo para el estudio de los sistemas de escritura y los manuscritos pictóricos indígenas mesoamericanos, así como de las culturas precolombinas y el período colonial mexicano en general.</p><p> </p><p>La colección Manuscritos pictóricos mesoamericanos de la Biblioteca Latinoamericana ofrece imágenes digitales de los manuscritos originales y copias facsimilares raras de estilo pictográfico de los indígenas de México central. Los manuscritos se remontan a los siglos XVI y XVII, y están dibujados en diversas superficies, como piel de venado, papel de maguey, amate, e higo, tela de lino, y papel europeo. Está representada gran variedad de temas: la historia azteca y sus migraciones; pleitos y concesiones de tierras; disposición de propiedades; censos; cuentas fiscales y de tributo; y genealogías reales de familias mixtecas.</p><p> </p><p>La llegada de los españoles a México inició una etapa de acelerados cambios, pérdidas, y transformaciones culturales. Fue durante esta etapa que gran parte de las culturas prehispánicas, sobre todo sus expresiones artísticas, ideologías, idiomas, y religiones se fundieron con la de los colonizadores y clérigos católicos europeos. La tradición escribana y los sistemas autóctonos de escritura de las civilizaciones mesoamericanas también perduraron, mezclándose con las tradiciones europeas que fueron implantadas con el resto de la cultura española colonial.</p><p> </p><p>Antes de la llegada de los españoles, los escribanos mesoamericanos ya se insertaban dentro de una notable tradición, desempeñándose como intelectuales de gran refinación, artesanos de alta calidad, y sacerdotes, todos letrados y probablemente plurilingües. Las muestras de sus obras que han sobrevivido hasta hoy demuestran que fueron muy hábiles para aprender idiomas y escrituras nuevas, incorporando convenciones de escrituras foráneas, para cumplir con las demandas de una sociedad occidental colonial en la producción de formas de escritura laicas. Los manuscritos que conserva la Biblioteca Latinoamericana y presentados aquí en forma digital representan dimensiones importantes de este complejo proceso de sincretismo.</p><p> </p><p>This collection is best viewed with a browser other than Firefox. Optimal browsers include Chrome, Internet Explorer or Safari. Firefox does not render the PDFs accurately, however they do display. The result is very washed out and over-exposed.</p><p>Alerta sobre el buscador: El buscador Mozilla Firefox no es apto para ver esta colección. El buscador más compatible es Chrome, Internet Explorer o también Safari. Firefox no lee los documentos PDF con precisión, aunque sí los muestra. Como resultado, las imágenes aparecen blanqueadas.</p>
p16313coll15	Mexican Incunabula (1559-1600) at the Latin American Library	<p>The first printing press in the New World is established in Mexico City in 1539. Because printing was concevied by the Spaniards as a tool for missionaries in the Christianization of Indian populations, these early imprints consisted primarily of grammars and vocabularies of native Indian languages, as well as instructional religious tracts. This collection provides digitized images of some of the earliest products of Mexican printing presses (1539-1600). In addition to making available some of the earliest imprints produced in the New World, this collection provides important and rare sources for the study of the first phases of the Spanish enterprise in the New World, as well as initial forms of encounter between Native Americans and Europeans. These works also provide valuable insights into native languages and cultures during the first decades of contact. Early Mexican imprints are quite rare, and the Latin American Library houses nine of these titles. The total number of pages is approximately 2600. The texts are in Spanish, Purépecha and Nahuatl.</p><p>The Mexican Incunabula at the Latin American Library (1559-1600) collection represents the Latin American Library’s contribution to a larger project called Impresos Mexicanos del Siglo XVI initiated by a small group of institutions in the United States and Mexico. The goal of the project is to create an on-line digital collection of early Mexican imprints that will include at least one copy of the existing 136 titles and as many additional versions of each as possible. The Primeros Libros de las Américas collection available at http://www.primeroslibros.org continues to grow as partner institutions join the project.</p><p> </p><p>En 1539, se estableció  la primera imprenta del Nuevo Mundo en México.  Dado que los españoles consideraban la imprenta como instrumento para la evangelización de los pueblos indígenas, estos primeros impresos consistían principalmente en gramáticas y vocabularios de idiomas nativos y tratados didácticos religiosos.  La colección Mexican Incunabula at the Latin American Library (1559-1600)[Impresos Incunables Mexicanos (1559-1600) de la Biblioteca Latinoamericana] ofrece copias digitales en formato pdf de estos primeros productos de la imprenta  mexicana (1539-1600).  Además de hacer disponibles en forma digital algunos de los primeros impresos del Nuevo Mundo, esta colección representa una fuente indispensable para el estudio de la primera fase de la empresa española en el Nuevo Mundo.  Estas obras ofrecen también valiosos aportes sobre los primeros contactos entre indígenas y europeos, y también sobre las culturas e idiomas indígenas en estas primeras décadas.  Los  incunables mexicanos son obras sumamente raras.  De los 220  títulos identificados, se han identificado apenas 136 títulos en repositorios del mundo entero.   Nueve de estos impresos se encuentran en el acervo de la Biblioteca Latinoamericana.  En total, estos nueve incunables contienen aproximadamente 2.600 páginas.  Los textos están en español, purépecha, y náhuatl.</p><p>Esta colección también representa la contribución de la Biblioteca Latinoamericana al proyecto llamado Impreso Mexicanos del Siglo XVI que se realizó un grupo de siete instituciones en los Estados Unidos y México. El objetivo definitivo del proyecto es construir una colección digital accesible por Internet de los primeros impresos mexicanos, y que consistirá por lo menos un ejemplar de cada impresión única sobreviviente y las cuantas copias sea posible.  Se encuentra la colección de Primeros Libros de las Américas con la url: http://www.primeroslibros.org.</p><p>This collection is best viewed with a browser other than Firefox. Optimal browsers include Chrome, Internet Explorer or Safari. Firefox does not render the PDFs accurately, however they do display. The result is very washed out and over-exposed.</p><p>Alerta sobre el buscador: El buscador Mozilla Firefox no es apto para ver esta colección. El buscador más compatible es Chrome, Internet Explorer o también Safari. Firefox no lee los documentos PDF con precisión, aunque sí los muestra. Como resultado, las imágenes aparecen blanqueadas.</p><p> </p><p>Click here to browse all items and view metadata items</p><p> </p><p>View items as Flip Books (requires Flash)</p><p>1559, Gilberti - Dialogo de Doctrina Christiana en La Lengua de Mechuaca</p><p>1559, Gilberti - Vocabulario en Lengua de Mechuaca</p><p>1565, Espinosa - Confesionario Mayor, en Lengua Mexicana y Castellana</p><p>1565, P Ocharte - Doctrina Xpiana Breve y Copediosa</p><p>1571, Espinosa - Vocabvlario en Lengva Castellana y Mexicana</p><p>1575, P Balli - Doctrina Mhristiana Mvy Cvmplida</p><p>1595, Balli - Arte Mexicana</p><p>1599, Baptista - Confessionario en Lengua Mexicana y Castellana</p><p>1600, M Ocharte - Advertencias para Los Confessores de Los Naturales</p><p>1600, M Ocharte - Advertencias para Los Confessores de Los Naturales Part 2</p>
MPA	Millspaugh Photographs	No description
p16313coll54	Mingo Family African American Photographs, 1887-1955	<p>The collection consists of 32 photographic images and includes cabinet card portraits of men, women, and children taken at unidentified studios and by photographers in Andrew David Lytle of Baton Rouge and the Dambley Brothers of Plaquemine, Louisiana, as well as real postcards and photographic prints made in Hot Springs, Arkansas; Cairo, Illinois; New Orleans, La.; and St. Cloud, Minnesota.</p><p> </p><p>A visual highlight of the collection is a set of four large format prints from around 1920 carrying the studio imprint of Stevenson Studio, Cairo, Illinois. These images show the stage of a theater with scenes from two different productions, with some cast members in black-face or white-face.</p>
LSU_MRF	Mississippi River Flood of 1927 Photograph Album	<p>The Mississippi River Flood of 1927 Album is a visual record of one of the worst natural disasters to occur in the U. S. The flood took the lives of thousands, made refugees of hundreds of thousands, and caused vast destruction. The photo album was prepared for O. K. Allen (1882-1936), Chairman, Louisiana Highway Commission and later Governor, and presumably used for securing Federal disaster aid. This album became the property of George Cobb Everett (1885-1946) who served on the LSU Board Supervisors and was member of the committee sent to Washington, D. C. in 1927 to secure federal funds for rebuilding destroyed roads and bridges. Most of the photographs are identified as the work of Baton Rouge photographer Jasper G. Ewing. Some of the photographs were published in the Fourth Biennial Report of the Louisiana Highway Commission of the State of Louisiana, 1926-1928 (TE 24 L8A2).The album contains 214 black and white photographs showing flood damage to roads, bridges, and buildings primarily in the Atchafalaya River region and the town of Melville, Louisiana. The photos include depictions of repair crews, levees, barges, crevasses, and railroads. Some photos pre-date the flood and a few depict scenes from non-flooded areas. The album includes a photostatic copy of the first check for one-half the amount of federal disaster money paid to Louisiana and a newspaper clipping concerning Louisiana's implementation of the first gasoline tax. </p>
p15140coll29	Mistick Krewe of Comus 1910 Float Designs	No description
p15140coll3	Mistick Krewe of Comus 1873 Missing Links Parade Costume Designs	No description
LSU_NMI	Natchez, MS	<p>Primarily mounted and unmounted studio portraits of African Americans. Also includes images of Natchez houses, a downtown fire aftermath, and a Fourth of July celebration. </p><p>Natchez Photographs, Mss. 1331, Louisiana and Lower Mississippi Valley Collections, LSU Libraries, Baton Rouge, La. </p>
LOH	Natchitoches Cane River Civil Rights Oral Histories - Louisiana State Museum	No description
NCC	Natchitoches Chamber of Commerce Collection	No description
MSW	Native Flora of Louisiana - Watercolor drawings by Margaret Stones	<p> </p><p>The Native Flora of Louisiana Collection contains watercolor drawings by world-renowned botanical artist Margaret Stones. The collection began in 1976, when Louisiana State University commissioned six watercolor drawings to celebrate the American bicentennial and the 50th anniversary of LSU's Baton Rouge campus (Stones xv; Zdanowicz 15). University officials hoped these drawings would combine art and science to create a "record of Louisiana's lush, varied, and beautiful flora" (Stones xv).  Based on the popularity of the original six drawings, LSU decided to expand the Native Flora of Louisiana project to include 200 more drawings. Stones completed these drawings in 1987, and she continued to produce drawings on a yearly contract basis until 1989. The Native Flora of Louisiana project currently numbers 224 drawings, all of which are housed in LSU Libraries Special Collections Hill Memorial Library along with other published works by Stones (Stones ix-xv). References </p><p> </p><p>For more information about this collection visit the Native Flora of Louisiana website</p><p>Basic Keyword Search:</p><p> </p><p> Browse Collection by: Habitat: </p><p> </p>
p15140coll39	Newcomb College Scrapbooks	<p>Scrapbooks inhabit an uneasy place in the world of print. Unique artifacts created most often from mass-produced text and images, they often find no comfortable resting place in the private home, the selves of libraries, or the boxes of archives.  Digital imaging make scrapbooks accessible from disparate locations but also provide in many ways an easier way of handling bulky pages filled to the brim with documents. </p><p> </p><p>Newcomb College long preserved some of the scrapbooks of its students in a vault on the historic women's campus. The scrapbooks today form one of the cornerstones to the Newcomb Archives and especially show the trajectories of lives in the period 1900-1945.  The women sought to document diverse experiences. While no two albums are alike, the majority of the collection covers topics such as college athletics, plays and films, the city of New Orleans, social life, and academics.  In addition, various albums such as that of Mary Jane Conover and Anne Crichton document travel while those of other scrapbook makers preserve memorabilia from summer camps, debutante parties, weddings, and political marches. </p>
LSU_NOE	New Orleans Centennial Exposition Stereoscopic Views	<p></p><p> View all items in the Collection</p><p>The World's Industrial and Cotton Centennial Exposition, held in New Orleans, La., in 1884-1885, celebrated the centenary of the first export of cotton from the United States in 1784. The 249-acre exposition opened late and already in debt, while the exhibits were not all completed until March 1885. The Main Building, the largest exhibit building on the grounds and the largest wooden structure in the world at the time, held exhibits from 30 countries. The Government & States Building hosted exhibits from 45 states and territories, as well as U.S. Government exhibits occupying one third of the floor space.</p><p> </p><p>Horticultural Hall, housing the horticultural and agricultural displays and constructed entirely of glass and wood, was the world's largest structure of its type. The Art Hall opened in February 1885 and proved a success with critics. A total of 1,158,840 visitors were counted as having entered the grounds, far below the estimated 4 million that had been projected. The exposition closed $470,000 in debt. </p><p> </p><p> This collection consists of 65 stereoscopic photographs of exhibition buildings, exhibit booths, and other city buildings taken during the World's Industrial and Cotton Centennial Exposition held in New Orleans, La., in 1884-1885. They were produced by the Centennial Photographic Company of Philadelphia, Pa.</p>
CCA	New Orleans Chamber of Commerce Photographs	No description
NewOrleans	New Orleans Image Collections at the LSU Libraries	<p>The majority of the images are from the New Orleans French Quarter Scenes, circa 1900, Mss. 2116 collection and the Vieux Carre photographs, Mss. 3043. Other manuscript collections represented include: New Orleans Dock Views, Mss.423301; Chef-Rigolets Bridge construction photograph, 1927, Mss 2557; Horticultural Hall at World's Cotton Centennial and Industrial Exposition Photographs, Mss. 034844; New Orlean's Jackson Square and St. Louis Cathedral, Mss. 1534; New Orleans National Bank Building Photograph, Mss. 17620006; New Orleans Levee Scene, Mss. 1534; Palace Theater Cast of Miss Amos Photograph, Mss. 176207; and an assortment of Mardi Gras images. The original images are located at the LSU Libraries Special Collections Library. </p>
p16313coll84	New Orleans Independent Music Digital Collection	<p>New Orleans is home to a rich and diverse musical culture, one where the independently released album speaks to and of the local culture as much as the commercially produced album. This project seeks to collect, preserve, and provide access to this rich heritage by creating a platform in the digital environment that allows visitors to learn not only about local indie bands but also about the individual artists and the web of relationships that underlie the local New Orleans musical culture.</p>
NONegExposures	New Orleans Negative Exposures and Prints, circa 1900-1930	<p>The New Orleans Negative Exposures and Prints Collection contains images that document New Orleans architecture and famous buildings such as the Cabildo, the Presbytere, the Pontalba Building, the Old Absinthe House, the Hotel Monteleone, and others, urban public spaces, and boats on the river near Girod Street landing just upriver from the French Quarter. A minority of the images documents private residences and United Fruit Company pier-side operations. The original images date from 1920 to 1930.For this project, modern photographic prints printed from the original nitrate negatives were scanned. The advanced state of decay of one of the negatives (176223b - Queen and Crescent Building) made it unprintable. </p>
p16313coll95	New Orleans Opera Association Archives	<p>The New Orleans Opera Association Archives documents the business operations of the NOOA, one of the oldest continually performing opera companies in the country, from its inception in 1943 to 2015. Board minutes, budgets, personnel files, promotional materials, and media documenting both performances and outreach efforts by the NOOA are just some of the facets of this collection. The digital collection includes programs from NOOA performances. </p>
p16313coll93	New Orleans Review Collection	<p>New Orleans Review, a journal of contemporary literature and culture, is a publication of the Department of English at Loyola University New Orleans. Since its founding in 1968, the journal has published an eclectic variety of work by established and emerging writers. Work published in the New Orleans Review has been reprinted in the Pushcart Prize, Best American Nonrequired Reading, New Stories From the South, Utne Reader, Poetry Daily, Verse Daily, and O. Henry Prize Stories anthologies. </p><p>This digital collections contains issues of the Review digitized by students in the Editing & Publishing/New Orleans Review Internship class at Loyola University.</p><p>For more information about the New Orleans Review, see Special Collections & Archives' finding aid for the New Orleans Review Collection and the New Orleans Review website.</p>
p16313coll78	Nicaraguan Presidential Papers	No description
p16313coll68	NOLA Hip Hop and Bounce Archive	<p>List of Artists</p><p> </p><p>For more than three decades now, hiphop and bounce music traditions in New Orleans have been central outlets for creativity, celebration, social critique, community gathering, and political and expressive art in the city. From the groundbreaking, internationally recognized Cash Money and No Limit record labels to the strong currents of underground hiphop and street rap that sustain the tradition, New Orleans has been a recognized hiphop locale since the 1990s. Meanwhile, the indigenous New Orleans bounce music tradition, born at block parties, dance clubs, and other community gatherings, had until very recently been little heard outside the city. Since Hurricane Katrina, bounce has become a force of its own, gaining massive popularity and influence internationally via artists like Big Freedia, Katey Red and Nicky da B (1990-2014), though its roots go back well over two decades.</p><p> </p><p>Perhaps more audibly so than rappers anywhere else in America, New Orleans artists have pulled from the musical traditions of the city’s past. Far from rejecting the musical and cultural traditions of earlier generations, early New Orleans rappers in particular often incorporated elements of them––including brass-band street-parade instrumentations/rhythms and Mardi Gras Indian chants and melodies––into the hip-hop collage. Today, rap music is Louisiana’s most lucrative cultural export. But in the most widespread images of “New Orleans music,” the city’s incredibly influential and successful rappers, producers and DJs that helped to build the tradition remain largely invisible. This, coupled with the realities of Hurricane Katrina, in which countless members of the city’s creative communities lost their lives or were displaced, many of whom remain unable to return, inspired a determination in many to help provide resources/further acknowledgment for artists and to document/collect hiphop and bounce oral histories and ephemera. The NOLA Hiphop and Bounce Archive hopes to be one of many initiatives assisting in such efforts. As the nation’s oldest, largest, and arguably most comprehensive independent archives/library documenting the modern Civil Rights Movement, the Amistad Research Center is playing a central role in helping to facilitate the development and growth of this collection. While the collection hopes to expand to include further materials from a variety of artists, collectors, and collaborators in the near future, the NOLA Hiphop and Bounce Archive collection launches with materials from the Where They At bounce and hip-hop collection and the NOLA Hiphop Archive. </p><p> </p><p>The Where They At project was begun in 2008 by photographer Aubrey Edwards and journalist Alison Fensterstock, with the assistance of a grant from the Greater New Orleans Foundation. It collects over 50 photographic portraits and audio interviews with New Orleans rappers, DJs, producers, photographers, label owners, promoters, record store personnel, journalists and other parties involved in the New Orleans hip-hop and bounce scene from the late 1980’s through Hurricane Katrina, as well as ephemera including original fliers, posters, vintage photographs and an extensive collection of record, CD and cassette tape scans. In a multimedia exhibition form, Where They At was presented at the Smithsonian-affiliated Ogden Museum of Southern Art, the New Orleans Jazz and Heritage Festival, Austin’s Birdhouse Gallery and SXSW festival, Minneapolis’ Soap Factory, New York City’s Abrons Art Center and the Direktorenhaus in Berlin, Germany.</p><p> </p><p>The NOLA Hiphop Archive was founded by Holly Hobbs in 2012. To date, the NOLA Hiphop Archive has focused on the recording and collection of digital videotaped oral histories. The collection currently contains over 40 videotaped interviews with leading hiphop and bounce artists, with new interviews added on an ongoing basis. We are thankful to the donors to our Kickstarter and the New Orleans Jazz and Heritage Foundation for their generous support.</p><p> </p><p>Students, teachers, researchers, and others are encouraged to contact the Center about this digital collection and related materials. For more information, please visit the Center’s website (http://www.amistadresearchcenter.org/)</p>
p15140coll27	Northeast Louisiana Historic Images Collection	<p>This collection contains images that document the  history and culture of northeast Louisiana.  The initial collection  began with a Louisiana Board of Regent's Enhancement Grant received by  the University of Louisiana at Monroe Library Special Collections to  digitize images belonging to public libraries and patrons from the  Trailblazer Library System.  Other images relating to northeast  Louisiana have been added to further compliment the collection. </p>
NWM	Northwest Louisiana Map Collection	No description
OMSA	Ogden Museum of Southern Art	<p>Over the past three decades, New Orleans entrepreneur and art collector Roger Houston Ogden has assembled one of the finest collections of southern visual art.</p><p>Contact: Libra LaGrone; llagrone@ogdenmuseum.org; 504.539.9612</p>
OSC	Olide Schexnayder Collection	No description
p15140coll4	Orleans Parish School Board Meeting Minutes	<p>These meeting minute books are part of the larger Orleans Parish School Board Collection (MSS 147) in the Louisiana and Special Collections Department at UNO’s Earl K. Long Library. These minutes cover discussions surrounding religion in the schools, gender issues, teacher salaries, new construction, health policies, hiring policies, textbooks, and more.</p><p> </p><p>Digitization of the OPSB Meeting Minute Books is an ongoing project, and more minute books will be scanned and uploaded as resources allow. Many of these pages were digitized from microfilm reproductions and may vary in image quality due to quality of the original film. Follow the RSS feed (linked to the right) with a feed reader to learn when new and improved scans are uploaded.</p><p> </p><p> </p><p>To search just this collection, use the basic search box near the top of this page or click “Advanced Search” for more search options.</p><p> </p><p>To search for entries on a specific date, (1) click on "Advanced Search," (2) click on the link "Search by Date," and (3) fill in the blanks as directed. To look for meetings on a specific date, search the field "PageDate" (which applies to individual pages) instead of the field "Date" (which applies to the whole book).  All volumes in the collection should be searchable by date.</p><p> </p><p>To browse all available minute books, click the button “Browse the OPSB Meeting Minutes” in the menu along the top of the page. Each row on the results screen represents one volume of OPSB meeting minutes. Click on a volume’s “Title” to open it.</p><p> </p><p>Keyword searching and indexes:</p><p>Print indexes were created by the school board for some volumes of meeting minutes. These can be found in the "Orleans Parish School Board Meeting Minutes -- Indexes" collection when they are scanned and uploaded.</p><p> </p><p>Keywords, summaries, and names of board members were added to the description of a few scanned volumes as part of the grant mentioned below, but this information has not been keyed in for most of the volumes included here. Only those volumes in the list below will be searchable by keyword and board member, and meeting dates will appear like chapters in a book:</p><p> </p><p>Meetings from unindexed volumes will appear in one large chapter entitled "Uncataloged Meetings."</p><p> </p><p>  </p><p> </p><p>Browse the volume by using the table of contents to the right of the image viewer. You may also use the "Next" and "Previous" buttons at the top right of the page image (next to the page number) to turn the page. </p><p> </p><p>Learn more by reading the descriptive data below the image viewer. The “Object Description” section describes the whole volume/minute book. The “Description” section is specific to the page on your screen.</p><p> </p><p> </p><p>“Unclaimed History: The Orleans Parish School Board Collection at the University of New Orleans”</p><p>In 2009-2010, scholars from the UNO Midlo Center for New Orleans Studies conducted a pilot project to index several volumes of handwritten school board meeting minutes dating back to the 1840s. Through a systematic reading of the minutes, the project staff summarized the actions taken at the meetings and collected the names of those who appeared before the Board. Indexed volumes are now searchable by this information using the search box above.</p><p> </p><p>Project staff attempted to verify names against census records or newspaper accounts; however, the efforts met with limited success due to multiple spellings and illegible writing. Names that could not be guessed were left within brackets ([ ]). Those using the summaries are cautioned, prior to any publication, to make every effort to verify the names and quotations included in the database.</p><p> </p><p>This pilot project, funded by a Louisiana Board of Regents grant, represent but a small selection from among the many volumes of school board minutes in UNO's Orleans Parish School Board Collection.</p><p> </p><p>Unindexed minute books are also being scanned and added to this digital collection with minimal descriptive data until future efforts can be directed toward indexing them as well.</p>
p16313coll72	Orleans Parish School Board Meeting Minutes -- Indexes	<p>The books digitized here serve as an index to meeting minutes of the Orleans Parish School Board, some of which have been digitized and can be found in the collection "Orleans Parish School Board Meeting Minutes."</p><p>The meeting minutes indexed in these pages cover discussions and debates surrounding religion in the shcools, gender-related issues, teacher salaries, new construction, health policies, hiring policies, and more. </p><p>The minute books and their indexes are both part of the larger Orleans Parish School Board Collection (MSS 147) in the Louisiana and Special Collections Department at UNO’s Earl K. Long Library. These images were digitized from microfilm reproductions and may vary in image quality due to quality of the original film.</p><p>Digitization of the meeting minutes and their indexes is an ongoing project. More will be scanned and uploaded as resources allow. Add the RSS feed (linked to the right as "Receive updates for this collection") to your feed reader for updates to the Indexes digital collection.</p>
LPH	Painting in Louisiana from the Historic New Orleans Collection	No description
LPS	Paintings from the Louisiana State Museum	No description
SartainEngravings	Perine-Giles-Sartain Engravings, circa 19th century	<p></p><p>The Perine-Giles-Sartain Engravings comprise a part of the Picture Collection. Included are engravings and lithographs by George Edward Perine, John Sartain, and John Lawrence Giles, depicting historical scenes and events, European rulers, political figures, artists, and other notable individuals of the 19th century. Specifically, images of the following are found (in alphabetical order): </p>
p16313coll42	Print Culture of the Civil Rights Movement, 1950-1980	<p>The Civil Rights Movement in the United States coincided with rapid changes in a variety of news and communications media. The expansion of television and documentary filmmaking brought images of the struggles of African Americans and those who supported civil rights into the homes of the American populace. However, control of the tone and content of electronic media was not always in the hands of those who were being documented. It was the democratization of various printed media that allowed civil rights leaders, workers, and organizations to circulate their combined, and sometimes contradictory, voices.</p><p> </p><p>This digital collection is an expansion of the exhibition The Revolution Will Not Be...: Print Culture of the Civil Rights Movement held at the Amistad Research Center in 2011. As the nation’s oldest, largest, and arguably most comprehensive independent archives/library documenting the modern Civil Rights Movement, the Amistad Research Center has brought together relevant documents from a variety of archival collections, including the papers of activists such as John O’Neal Papers, Fannie Lou Hamer Papers, Clarie Collins Harvey, Connie Harse, John Lee Tilley, as well as the Eric Steele Wells collection, the Center’s own ephemera collection, and other sources. This project highlights the newspapers, posters, broadsides, pamphlets, fliers, and other printed ephemera produced by student and community groups, leading civil rights organizations, and individuals, which documented a revolutionary era.</p><p> </p><p>Students, teachers, researchers, and others are encouraged to contact the Center about this digital collection and related materials on the Civil Rights Movement held at Amistad. For more information, please visit the Center’s website (http://www.amistadresearchcenter.org/)</p>
p16313coll4	Ralston Crawford Collection of Jazz Photography	<p>The Ralston Crawford Collection of Jazz  Photography comprises some 800 black-and-white documentary photographs  by Canadian-born painter, lithographer, and photographer Ralston  Crawford (1906-1978), culled from his New Orleans work. Enamored of New  Orleans music and culture, Crawford often made field trips to the city  between the late 1940s and the early 1960s, photographing second-line  parades, funerals with music, church services, night clubs, streetscapes  and signage as well as portraits of local musicians and bands.</p>
RTP	Reconstruction Through Progressivism Collection	No description
p15140coll60	Records of the French Superior Council (1714-1769)	No description
p16313coll83	Records of the Spanish Cabildo (1769-1803)	No description
p15140coll34	Registre Du Comite Medical De La Nouvelle Orleans, 1816-1854	<p>The Registre du Comite Medical de la Nouvelle Orleans is the record of the Eastern Board's (Comite Medical) work of examination and licensing of qualified physicians, surgeons, pharmacists and midwives from 1816 to 1854. The manuscript consists of 230 pages including an index of the names of the approximately 1200 people who came before the Comite Medicale petitioning for the right to practice medicine in Louisiana. As such, it is of interest to genealogists as well as medical historians. Even though it has an index it is somewhat cumbersome to use as the text of the document is handwritten in French. The names in the index are also handwritten and the user must search through all names that begin with a certain letter to locate names, as the names are not in alphabetical order. In order to find a specific entry, it is necessary to identify the proper page number from the personal name index, go to the page number index, display the page and read/print the appropriate entry.</p><p>A Review of Licensing Provisions in Louisiana, and the Significance of the Registre du Comite Medical de la Nouvelle Orleans. Postell, William D., Sr. Typescript. Tulane Medical Library History Collection. No date. </p><p> Louisiana has consistently exercised more control over the practice of medicine than the Eastern seaboard states. During the Colonial period there were laws regulating the practice of medicine which were far in advance of their times. Between 1803 to 1812 the Territorial legislature enacted laws governing the practice of medicine and pharmacy, and these laws were surprisingly progressive. In 1816-17 the State revised the medical legislation establishing two medical licensing boards, one for the Eastern and Western districts of the State. Until 1852 these laws with some modification remained in effect. The 1816 measure provided both fines and imprisonment for anyone practicing medicine without a license. This law provided some check on the rise of quackery.</p><p> The 1816 law established a medical licensing board consisting of four physicians and one apothecary in New Orleans. Its first activity was to record it activities faithfully for 36 years of its existence. It also acted as a State Board of Health. This record was known as the Registre du Comite Medical de la Nouvelle Orleans, and this record is held in the Rudolph Matas Library of Tulane University. </p><p>In 1817 a second examining board was established known as the Western district. It was designated to hold meetings in Opelousas and Alexandria. The Eastern district was renamed, and its membership increased to six. In 1820 a law was enacted by declaring anyone with a regular medical degree could obtain a license without examination. The Western district was less effective, but the results of their meeting were recorded in the Notarial records at the Parish Court House where it met. </p>
p16313coll61	Rene Grandjean Collection - Seance Registers	No description
RMC	Robert S.Maestri Photograph Collection	No description
RTC	Robert Tebbs Photograph	No description
RSP	Rowles Stereograph Collection	No description
